PMID,PubDate,EPubDate,Source,AuthorList,Author,LastAuthor,Title,Volume,Issue,Pages,LangList,Lang,NlmUniqueID,ISSN,ESSN,PubTypeList,PubType,RecordStatus,PubStatus,ArticleIds,pubmed,rid,eid,History,medline,entrez,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO
26152743,2015 Dec 1,2015 Jul 7,Clin Cancer Res,Pal SKLi SMWu XQin HKortylewski MHsu JCarmichael CFrankel P,Pal SK,Frankel P,Stool Bacteriomic Profiling in Patients with Metastatic Renal Cell Carcinoma Receiving Vascular Endothelial Growth Factor-Tyrosine Kinase Inhibitors.,21,23,5286-93,English,English,9502500,1078-0432,"",Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,261527431078-0432.CCR-15-072410.1158/1078-0432.CCR-15-07242615274326152743,26152743,26152743,26152743,2015/03/25 00:002015/06/28 00:002015/07/09 06:002015/07/15 06:002016/09/16 06:00,2016/09/16 06:00,2015/07/09 06:00,"",1,0,Clinical cancer research : an official journal of the American Association for Cancer Research,doi: 10.1158/1078-0432.CCR-15-0724,2015 Dec 1;21(23):5286-93
26099498,2015 Aug,"",Nervenarzt,Hohlfeld RWekerle H,Hohlfeld R,Wekerle H,[Multiple sclerosis and microbiota. From genome to metagenome?].,86,8,925-33,German,German,0400773,0028-2804,1433-0407,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish,2609949810.1007/s00115-014-4248-72609949826099498,26099498,26099498,26099498,2015/06/24 06:002015/06/24 06:002016/05/05 06:00,2016/05/05 06:00,2015/06/24 06:00,"",1,2,Der Nervenarzt,doi: 10.1007/s00115-014-4248-7,2015 Aug;86(8):925-33
26083617,2015 Aug,"",Inflamm Bowel Dis,Chehoud CAlbenberg LGJudge CHoffmann CGrunberg SBittinger KBaldassano RNLewis JDBushman FDWu GD,Chehoud C,Wu GD,Fungal Signature in the Gut Microbiota of Pediatric Patients With Inflammatory Bowel Disease.,21,8,1948-56,English,English,9508162,1078-0998,1536-4844,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish,2608361710.1097/MIB.0000000000000454PMC4509842NIHMS6761452608361726083617pmc-id: PMC4509842;manuscript-id: NIHMS676145;,26083617,26083617,26083617,2015/06/18 06:002015/06/18 06:002016/05/18 06:00,2016/05/18 06:00,2015/06/18 06:00,"",1,29,Inflammatory bowel diseases,doi: 10.1097/MIB.0000000000000454,2015 Aug;21(8):1948-56
26058415,2016 May,2015 Aug 4,Environ Microbiol,Bolaños LMRosenblueth MCastillo-Ramírez SFiguier-Huttin GMartínez-Romero E,Bolaños LM,Martínez-Romero E,Species-specific diversity of novel bacterial lineages and differential abundance of predicted pathways for toxic compound degradation in scorpion gut microbiota.,18,5,1364-78,English,English,100883692,1462-2912,1462-2920,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,2605841510.1111/1462-2920.129392605841526058415,26058415,26058415,26058415,2015/02/26 00:002015/05/31 00:002015/06/11 06:002015/06/11 06:002017/08/23 06:00,2017/08/23 06:00,2015/06/11 06:00,"",1,2,Environmental microbiology,doi: 10.1111/1462-2920.12939,2016 May;18(5):1364-78
25992554,2015,2015 May 18,PLoS One,Lecomte VKaakoush NOMaloney CARaipuria MHuinao KDMitchell HMMorris MJ,Lecomte V,Morris MJ,Changes in gut microbiota in rats fed a high fat diet correlate with obesity-associated metabolic parameters.,10,5,e0126931,English,English,101285081,"",1932-6203,Journal Article,Journal Article,PubMed - indexed for MEDLINE,"",2599255410.1371/journal.pone.0126931PONE-D-14-36762PMC44362902599255425992554pmc-id: PMC4436290;,25992554,25992554,25992554,2014/08/15 00:002015/04/09 00:002015/05/21 06:002015/05/21 06:002016/04/07 06:00,2016/04/07 06:00,2015/05/21 06:00,"",1,51,PloS one,doi: 10.1371/journal.pone.0126931,2015;10(5):e0126931
25985413,2015 May 18,2015 May 18,Sci Rep,Li YGuo WHan SKong FWang CLi DZhang HYang MXu HZeng BZhao J,Li Y,Zhao J,The evolution of the gut microbiota in the giant and the red pandas.,5,"",10185,English,English,101563288,"",2045-2322,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,25985413srep1018510.1038/srep10185PMC44349482598541325985413pmc-id: PMC4434948;,25985413,25985413,25985413,2014/10/03 00:002015/04/01 00:002015/05/19 06:002015/05/20 06:002016/03/25 06:00,2016/03/25 06:00,2015/05/19 06:00,"",1,7,Scientific reports,doi: 10.1038/srep10185,2015 May 18;5:10185
25981789,2015 Jun 29,2015 May 14,Curr Biol,Rampelli SSchnorr SLConsolandi CTurroni SSevergnini MPeano CBrigidi PCrittenden ANHenry AGCandela M,Rampelli S,Candela M,Metagenome Sequencing of the Hadza Hunter-Gatherer Gut Microbiota.,25,13,1682-93,English,English,9107782,0960-9822,1879-0445,Journal ArticleMeta-Analysis,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25981789S0960-9822(15)00537-010.1016/j.cub.2015.04.0552598178925981789,25981789,25981789,25981789,2015/02/09 00:002015/04/09 00:002015/04/29 00:002015/05/19 06:002015/05/20 06:002016/04/06 06:00,2016/04/06 06:00,2015/05/19 06:00,Curr Biol. 2015 Jul 20;25(14):R611-3. PMID: 26196489,1,42,Current biology : CB,doi: 10.1016/j.cub.2015.04.055,2015 Jun 29;25(13):1682-93
25971745,2015 May 14,2015 May 14,Genome Biol,Gilbert JA,Gilbert JA,Gilbert JA,Our unique microbial identity.,16,"",97,English,English,100960660,1474-7596,1474-760X,CommentJournal Article,Comment,PubMed - indexed for MEDLINE,epublish,2597174510.1186/s13059-015-0664-710.1186/s13059-015-0664-7PMC44309082597174525971745pmc-id: PMC4430908;,25971745,25971745,25971745,2015/04/29 00:002015/04/29 00:002015/05/15 06:002015/05/15 06:002016/06/09 06:00,2016/06/09 06:00,2015/05/15 06:00,Genome Biol. 2015;16:82. PMID: 25896518,1,0,Genome biology,doi: 10.1186/s13059-015-0664-7,2015 May 14;16:97
25954902,2015 May 6,2015 May 6,Nutrients,Kalmokoff MFranklin JPetronella NGreen JBrooks SP,Kalmokoff M,Brooks SP,Phylum level change in the cecal and fecal gut communities of rats fed diets containing different fermentable substrates supports a role for nitrogen as a factor contributing to community structure.,7,5,3279-99,English,English,101521595,"",2072-6643,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,25954902nu705327910.3390/nu7053279PMC44467522595490225954902pmc-id: PMC4446752;,25954902,25954902,25954902,2015/02/03 00:002015/03/31 00:002015/04/22 00:002015/05/09 06:002015/05/09 06:002016/01/14 06:00,2016/01/14 06:00,2015/05/09 06:00,"",1,6,Nutrients,doi: 10.3390/nu7053279,2015 May 6;7(5):3279-99
25914197,2015 Oct,2015 May 28,Proteomics,Xiong WAbraham PELi ZPan CHettich RL,Xiong W,Hettich RL,Microbial metaproteomics for characterizing the range of metabolic functions and activities of human gut microbiota.,15,20,3424-38,English,English,101092707,1615-9853,1615-9861,Journal ArticleReview,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,2591419710.1002/pmic.201400571PMC4607593NIHMS7005322591419725914197pmc-id: PMC4607593;manuscript-id: NIHMS700532;,25914197,25914197,25914197,2014/12/05 00:002015/03/08 00:002015/04/21 00:002015/04/28 06:002015/04/29 06:002016/07/09 06:00,2016/07/09 06:00,2015/04/28 06:00,"",1,16,Proteomics,doi: 10.1002/pmic.201400571,2015 Oct;15(20):3424-38
25898122,2015 Apr 21,2015 Apr 21,Sci Rep,Niu QLi PHao SZhang YKim SWLi HMa XGao SHe LWu WHuang XHua JZhou BHuang R,Niu Q,Huang R,Dynamic distribution of the gut microbiota and the relationship with apparent crude fiber digestibility and growth stages in pigs.,5,"",9938,English,English,101563288,"",2045-2322,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,25898122srep0993810.1038/srep09938PMC44046792589812225898122pmc-id: PMC4404679;,25898122,25898122,25898122,2014/12/11 00:002015/03/23 00:002015/04/22 06:002015/04/22 06:002016/01/07 06:00,2016/01/07 06:00,2015/04/22 06:00,"",1,35,Scientific reports,doi: 10.1038/srep09938,2015 Apr 21;5:9938
25896518,2015 Apr 21,2015 Apr 21,Genome Biol,Zhu ASunagawa SMende DRBork P,Zhu A,Bork P,Inter-individual differences in the gene content of human gut bacterial species.,16,"",82,English,English,100960660,1474-7596,1474-760X,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,2589651810.1186/s13059-015-0646-910.1186/s13059-015-0646-9PMC44282412589651825896518pmc-id: PMC4428241;,25896518,25896518,25896518,2014/11/28 00:002015/04/01 00:002015/04/22 06:002015/04/22 06:002016/02/26 06:00,2016/02/26 06:00,2015/04/22 06:00,Genome Biol. 2015;16:97. PMID: 25971745,1,30,Genome biology,doi: 10.1186/s13059-015-0646-9,2015 Apr 21;16:82
25888008,2015 Apr 8,2015 Apr 8,Genome Biol,Voigt AYCostea PIKultima JRLi SSZeller GSunagawa SBork P,Voigt AY,Bork P,Temporal and technical variability of human gut metagenomes.,16,"",73,English,English,100960660,1474-7596,1474-760X,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,2588800810.1186/s13059-015-0639-810.1186/s13059-015-0639-8PMC44162672588800825888008pmc-id: PMC4416267;,25888008,25888008,25888008,2015/02/11 00:002015/03/19 00:002015/04/19 06:002015/04/19 06:002016/02/26 06:00,2016/02/26 06:00,2015/04/19 06:00,"",1,26,Genome biology,doi: 10.1186/s13059-015-0639-8,2015 Apr 8;16:73
25862077,2015 Jul,2015 Apr 7,Microbes Infect,Duran-Pinedo AEFrias-Lopez J,Duran-Pinedo AE,Frias-Lopez J,Beyond microbial community composition: functional activities of the oral microbiome in health and disease.,17,7,505-16,English,English,100883508,1286-4579,1769-714X,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25862077S1286-4579(15)00066-010.1016/j.micinf.2015.03.014PMC4495649NIHMS7048172586207725862077pmc-id: PMC4495649;manuscript-id: NIHMS704817;,25862077,25862077,25862077,2015/01/21 00:002015/03/23 00:002015/03/26 00:002015/04/12 06:002015/04/12 06:002015/12/23 06:00,2015/12/23 06:00,2015/04/12 06:00,"",1,24,Microbes and infection,doi: 10.1016/j.micinf.2015.03.014,2015 Jul;17(7):505-16
25822072,2015 Mar 30,2015 Mar 30,Sci Rep,Falcinelli SPicchietti SRodiles ACossignani LMerrifield DLTaddei ARMaradonna FOlivotto IGioacchini GCarnevali O,Falcinelli S,Carnevali O,Lactobacillus rhamnosus lowers zebrafish lipid content by changing gut microbiota and host transcription of genes involved in lipid metabolism.,5,"",9336,English,English,101563288,"",2045-2322,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,25822072srep0933610.1038/srep09336PMC43785102582207225822072pmc-id: PMC4378510;,25822072,25822072,25822072,2014/10/22 00:002015/02/09 00:002015/03/31 06:002015/03/31 06:002016/04/06 06:00,2016/04/06 06:00,2015/03/31 06:00,"",1,15,Scientific reports,doi: 10.1038/srep09336,2015 Mar 30;5:9336
25815895,2015 Mar,2015 Mar 27,PLoS Comput Biol,Albanese DDe Filippo CCavalieri DDonati C,Albanese D,Donati C,Explaining diversity in metagenomic datasets by phylogenetic-based feature weighting.,11,3,e1004186,English,English,101238922,1553-734X,1553-7358,Journal Article,Journal Article,PubMed - indexed for MEDLINE,"",2581589510.1371/journal.pcbi.1004186PCOMPBIOL-D-14-01349PMC43766732581589525815895pmc-id: PMC4376673;,25815895,25815895,25815895,2014/07/23 00:002015/02/12 00:002015/03/28 06:002015/03/31 06:002016/01/23 06:00,2016/01/23 06:00,2015/03/28 06:00,"",1,4,PLoS computational biology,doi: 10.1371/journal.pcbi.1004186,2015 Mar;11(3):e1004186
25813857,2015 Jun,2015 Mar 10,Microbiol Res,Singh ASingh DPTiwari RKumar KSingh RVSingh SPrasanna RSaxena AKNain L,Singh A,Nain L,Taxonomic and functional annotation of gut bacterial communities of Eisenia foetida and Perionyx excavatus.,175,"",48-56,English,English,9437794,0944-5013,1618-0623,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25813857S0944-5013(15)00037-310.1016/j.micres.2015.03.0032581385725813857,25813857,25813857,25813857,2014/12/31 00:002015/02/22 00:002015/03/02 00:002015/03/28 06:002015/03/31 06:002016/05/18 06:00,2016/05/18 06:00,2015/03/28 06:00,"",1,0,Microbiological research,doi: 10.1016/j.micres.2015.03.003,2015 Jun;175:48-56
25807110,2015 Mar 25,2015 Mar 25,Nat Commun,Obregon-Tito AJTito RYMetcalf JSankaranarayanan KClemente JCUrsell LKZech Xu ZVan Treuren WKnight RGaffney PMSpicer PLawson PMarin-Reyes LTrujillo-Villarroel OFoster MGuija-Poma ETroncoso-Corzo LWarinner COzga ATLewis CM,Obregon-Tito AJ,Lewis CM,Subsistence strategies in traditional societies distinguish gut microbiomes.,6,"",6505,English,English,101528555,"",2041-1723,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,25807110ncomms750510.1038/ncomms7505PMC4386023NIHMS6616222580711025807110pmc-id: PMC4386023;manuscript-id: NIHMS661622;,25807110,25807110,25807110,2014/08/19 00:002015/02/04 00:002015/03/26 06:002015/03/26 06:002016/03/26 06:00,2016/03/26 06:00,2015/03/26 06:00,"",1,60,Nature communications,doi: 10.1038/ncomms7505,2015 Mar 25;6:6505
25758642,2015 Mar 11,2015 Mar 11,Nat Commun,Feng QLiang SJia HStadlmayr ATang LLan ZZhang DXia HXu XJie ZSu LLi XLi XLi JXiao LHuber-Schönauer UNiederseer DXu XAl-Aama JYYang HWang JKristiansen KArumugam MTilg HDatz CWang J,Feng Q,Wang J,Gut microbiome development along the colorectal adenoma-carcinoma sequence.,6,"",6528,English,English,101528555,"",2041-1723,Journal Article,Journal Article,PubMed - indexed for MEDLINE,epublish,25758642ncomms752810.1038/ncomms75282575864225758642,25758642,25758642,25758642,2014/10/13 00:002015/02/03 00:002015/03/12 06:002015/03/12 06:002016/02/10 06:00,2016/02/10 06:00,2015/03/12 06:00,"",1,91,Nature communications,doi: 10.1038/ncomms7528,2015 Mar 11;6:6528
25748152,2015 Feb,"",Nihon Shokakibyo Gakkai Zasshi,Ohno H,Ohno H,Ohno H,[Impact of gut microbiota on host physiology and pathology].,112,2,264-9,Japanese,Japanese,2984683R,0446-6586,1349-7693,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish,2574815210.11405/nisshoshi.112.2642574815225748152,25748152,25748152,25748152,2015/03/10 06:002015/03/10 06:002015/12/17 06:00,2015/12/17 06:00,2015/03/10 06:00,"",0,0,Nihon Shokakibyo Gakkai zasshi = The Japanese journal of gastro-enterology,doi: 10.11405/nisshoshi.112.264,2015 Feb;112(2):264-9
25663091,2015 Jul,2015 Feb 7,Mol Biol Rep,McLaughlin RWCochran PADowd SE,McLaughlin RW,Dowd SE,"Metagenomic analysis of the gut microbiota of the Timber Rattlesnake, Crotalus horridus.",42,7,1187-95,English,English,0403234,0301-4851,1573-4978,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,2566309110.1007/s11033-015-3854-12566309125663091,25663091,25663091,25663091,2013/06/26 00:002015/01/28 00:002015/02/10 06:002015/02/11 06:002016/03/11 06:00,2016/03/11 06:00,2015/02/10 06:00,"",1,3,Molecular biology reports,doi: 10.1007/s11033-015-3854-1,2015 Jul;42(7):1187-95
25617726,2015 Jun,2015 Jan 21,Anaerobe,Kang DWDiBaise JKIlhan ZECrowell MDRideout JRCaporaso JGRittmann BEKrajmalnik-Brown R,Kang DW,Krajmalnik-Brown R,Gut microbial and short-chain fatty acid profiles in adults with chronic constipation before and after treatment with lubiprostone.,33,"",33-41,English,English,9505216,1075-9964,1095-8274,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25617726S1075-9964(15)00006-210.1016/j.anaerobe.2015.01.0052561772625617726,25617726,25617726,25617726,2014/09/19 00:002015/01/06 00:002015/01/21 00:002015/01/25 06:002015/01/27 06:002016/02/26 06:00,2016/02/26 06:00,2015/01/25 06:00,"",1,9,Anaerobe,doi: 10.1016/j.anaerobe.2015.01.005,2015 Jun;33:33-41
25600706,2015 Jun,2015 Jan 16,Anaerobe,Kim YSKim JPark SJ,Kim YS,Park SJ,High-throughput 16S rRNA gene sequencing reveals alterations of mouse intestinal microbiota after radiotherapy.,33,"",1-7,English,English,9505216,1075-9964,1095-8274,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25600706S1075-9964(15)00005-010.1016/j.anaerobe.2015.01.0042560070625600706,25600706,25600706,25600706,2014/09/12 00:002014/12/02 00:002015/01/14 00:002015/01/21 06:002015/01/21 06:002016/02/26 06:00,2016/02/26 06:00,2015/01/21 06:00,"",1,6,Anaerobe,doi: 10.1016/j.anaerobe.2015.01.004,2015 Jun;33:1-7
26978420,2015,"",Ter Arkh,Shalikiani NVBakulin IGDubinkina VBIshchenko DSAlexeev DGTyakht AVPavlenko AVIlyina ENKostryukova ESTaraskina AESkorodumova LOMaev IVGovorun VM,Shalikiani NV,Govorun VM,[Specific features of the enteric microbiota composition in patients with alcoholic liver cirrhosis].,87,12,59-65,Russian,Russian,2984818R,0040-3660,2309-5342,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish,2697842010.17116/terarkh2015871259-652697842026978420,26978420,26978420,26978420,2016/03/16 06:002015/01/01 00:002016/04/22 06:00,2016/04/22 06:00,2016/03/16 06:00,"",1,1,Terapevticheskii arkhiv,doi: 10.17116/terarkh2015871259-65,2015;87(12):59-65
25467553,2015 Feb,2014 Oct 23,Syst Appl Microbiol,Gharechahi JZahiri HSNoghabi KASalekdeh GH,Gharechahi J,Salekdeh GH,In-depth diversity analysis of the bacterial community resident in the camel rumen.,38,1,67-76,English,English,8306133,0723-2020,1618-0984,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25467553S0723-2020(14)00143-X10.1016/j.syapm.2014.09.0042546755325467553,25467553,25467553,25467553,2014/07/14 00:002014/09/25 00:002014/09/26 00:002014/12/04 06:002014/12/04 06:002016/01/21 06:00,2016/01/21 06:00,2014/12/04 06:00,"",1,9,Systematic and applied microbiology,doi: 10.1016/j.syapm.2014.09.004,2015 Feb;38(1):67-76
25407519,2015 Jul,2014 Nov 19,Mucosal Immunol,Vázquez-Castellanos JFSerrano-Villar SLatorre AArtacho AFerrús MLMadrid NVallejo ASainz TMartínez-Botas JFerrando-Martínez SVera MDronda FLeal MDel Romero JMoreno SEstrada VGosalbes MJMoya A,Vázquez-Castellanos JF,Moya A,Altered metabolism of gut microbiota contributes to chronic immune activation in HIV-infected individuals.,8,4,760-72,English,English,101299742,1933-0219,1935-3456,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,25407519mi201410710.1038/mi.2014.1072540751925407519,25407519,25407519,25407519,2014/04/30 00:002014/10/06 00:002014/11/20 06:002014/11/20 06:002016/03/25 06:00,2016/03/25 06:00,2014/11/20 06:00,"",1,49,Mucosal immunology,doi: 10.1038/mi.2014.107,2015 Jul;8(4):760-72
25382376,2015 Jan,2014 Nov 10,Mol Biosyst,Yap IKKho MTLim SHIsmail NHYam WKChong CW,Yap IK,Chong CW,Acclimatisation-induced stress influenced host metabolic and gut microbial composition change.,11,1,297-306,English,English,101251620,1742-206X,1742-2051,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish+epublish,2538237610.1039/c4mb00463a2538237625382376,25382376,25382376,25382376,2014/11/11 06:002014/11/11 06:002016/01/21 06:00,2016/01/21 06:00,2014/11/11 06:00,"",1,1,Molecular bioSystems,doi: 10.1039/c4mb00463a,2015 Jan;11(1):297-306
25370726,2015 Apr,"",J Microbiol Biotechnol,Unno TKim JMGuevarra RBNguyen SG,Unno T,Nguyen SG,Effects of antibiotic growth promoter and characterization of ecological succession in Swine gut microbiota.,25,4,431-8,English,English,9431852,1017-7825,1738-8872,Journal Article,Journal Article,PubMed - indexed for MEDLINE,ppublish,2537072610.4014/jmb.1408.080632537072625370726,25370726,25370726,25370726,2014/11/06 06:002014/11/06 06:002016/01/13 06:00,2016/01/13 06:00,2014/11/06 06:00,"",1,7,Journal of microbiology and biotechnology,"",2015 Apr;25(4):431-8
26742302,2014,"",Acta Gastroenterol Latinoam,Perez HJMenezes MEd'Acâmpora AJ,Perez HJ,d'Acâmpora AJ,[Intestinal microbiota].,44,3,265-72,Spanish,Spanish,0261505,0300-9033,2469-1119,Journal ArticleReview,Journal Article,PubMed - indexed for MEDLINE,ppublish,267423022674230226742302,26742302,26742302,26742302,2016/01/09 06:002014/01/01 00:002016/03/02 06:00,2016/03/02 06:00,2016/01/09 06:00,"",1,1,Acta gastroenterologica Latinoamericana,"",2014;44(3):265-72
